order_id,order_date,customer_name,customer_email,customer_phone,state,platform,category,product_name,unit_price,quantity,discount_pct,total_amount,payment_method,customer_age,customer_gender,customer_segment,rating,delivery_days,returned
ORD-100440,2024-06-20,  Customer_14  ,customer440@example.com,08060048591,Lagos,Jumia,Electronics,LG Air Conditioner,68244.32,3,15,174023.02,USSD,17,Female,Regular,1,7,True
ORD-100441,2024-06-21,Customer_9,customer441@example.com,08044253912,Imo,Jumia,Beauty,Dark & Lovely Relaxer,12138.65,1,5,11531.72,Pay on Delivery,19,Female,Regular,1,3,False
ORD-100442,2024-06-22,Customer_26,customer442@example.com,08059983495,Delta,Jiji,Electronics,Hisense Chest Freezer,331341.72,2,5,629549.27,Card,45,Male,Regular,4,6,False
ORD-100443,2024-06-23,Customer_2,missing@,08070490956,Imo,WhatsApp Commerce,Beauty,Neutrogena Body Lotion,3273.09,4,20,10473.89,Card,48,Female,New,4,4,False
ORD-100444,2024-06-25,Customer_75,customer444@example.com,08059459661,Abuja,Konga,Books,Nigerian Law Reports,10425.47,4,0,41701.88,Bank Transfer,51,Female,Regular,3,11,False
ORD-100445,N/A,Customer_81,customer445@example.com,08021349822,Enugu,Flutterwave Store,Groceries,Honeywell Flour 10kg,4452.68,1,20,3562.14,Bank Transfer,33,Female,Regular,2,5,False
ORD-100446,2024-06-27,,customer446@example.com,08056247391,Abuja,Konga,Groceries,Golden Penny Rice 25kg,6694.41,5,15,28451.24,Pay on Delivery,52,Female,VIP,4,11,False
ORD-100447,2024-06-28,Customer_19,customer447@example.com,08023398958,Rivers,Konga,Phones & Tablets,Infinix Hot 40 Pro,263256.44,2,20,421210.3,Card,34,Female,VIP,3,5,False
ORD-100448,2024-06-29,Customer_39,notanemail,08085424244,Kano,Flutterwave Store,Sports,Adidas Running Sneakers,101273.82,1,15,86082.75,Bank Transfer,62,Female,New,3,7,True
ORD-100449,2024-07-01,Customer_82,customer449@example.com,08065437170,Anambra,Jiji,Phones & Tablets,Tecno Spark 20 Pro,626209.43,4,5,2379595.83,Card,43,Male,VIP,4,11,True
ORD-100450,2024-07-02,Customer_13,customer450@example.com,08024536611,Abuja,Konga,Phones & Tablets,iPhone 15 128GB,210991.07,1,0,210991.07,Card,55,Female,New,1,,True
ORD-100451,2024-07-03,Customer_5,customer451@example.com,0952281761,Kano,Flutterwave Store,Phones & Tablets,Infinix Hot 40 Pro,135471.37,2,20,216754.19,Bank Transfer,35,Male,Premium,2,11,False
ORD-100452,2024-07-04,Customer_50,customer452@example.com,08017087098,Kaduna,WhatsApp Commerce,Phones & Tablets,Infinix Hot 40 Pro,699061.56,1,0,699061.56,USSD,64,Female,Regular,2,3,True
ORD-100453,2024-07-06,Customer_23,customer453@example.com,08017191061,Rivers,WhatsApp Commerce,Phones & Tablets,Xiaomi Redmi Note 13,771876.04,5,0,3859380.2,USSD,48,Female,New,1,10,False
ORD-100454,2024-07-07,Customer_88,customer454@example.com,08042225321,Delta,WhatsApp Commerce,Furniture,Wardrobe 4-Door,39868.6,4,10,143526.96,Bank Transfer,27,Male,VIP,4,5,True
ORD-100455,2024-07-08,Customer_29,customer455@example.com,08053722273,Kano,Jiji,Groceries,Dangote Semolina 10kg,5984.53,2,0,11969.06,Pay on Delivery,30,Female,Premium,,7,False
ORD-100456,2024-07-09,Customer_72,customer456@example.com,08091257080,Lagos,Konga,Phones & Tablets,iPhone 15 128GB,730786.25,4,5,2776987.75,POS,56,Female,VIP,4,5,True
ORD-100457,N/A,Customer_26,customer457@example.com,,Delta,Konga,Beauty,Nivea Fair & Lovely,21548.11,2,10,38786.6,Card,54,Male,New,4,5,True
ORD-100458,2024-07-12,Customer_79,customer458@example.com,08035348674,Rivers,Jumia,Groceries,Indomie Noodles Carton,7733.9,1,0,7733.9,POS,17,Male,Premium,3,9,False
ORD-100459,2024-07-13,Customer_57,customer459@example.com,08078121961,Abuja,WhatsApp Commerce,Groceries,Dangote Semolina 10kg,6200.71,2,0,12401.42,Bank Transfer,44,Male,VIP,-99,3,False
ORD-100460,2024-07-14,Customer_1,customer460@example.com,08030126905,Kaduna,Jiji,Fashion,Female Gele Headtie,21297.7,3,0,63893.1,Card,56,Male,Premium,,13,False
ORD-100461,2024-07-15,Customer_28,customer461@example.com,08033627761,Imo,Flutterwave Store,Furniture,L-Shape Office Sofa,173177.2,3,10,467578.44,POS,25,Female,Regular,5,6,True
ORD-100462,2024-07-17,Customer_62,customer462@example.com,08093948610,Oyo,Jiji,Phones & Tablets,iPhone 15 128GB,280368.2,3,0,841104.6,USSD,17,Male,Regular,1,1,False
ORD-100463,2024-07-18,Customer_47,customer463@example.com,08012983820,Delta,Konga,Electronics,LG Air Conditioner,257681.6,5,0,1288408.0,Pay on Delivery,26,Male,Premium,2,10,False
ORD-100464,2024-07-19,Customer_78,customer464@example.com,08091311243,Delta,WhatsApp Commerce,Books,WAEC Past Questions,9255.04,5,15,39333.92,POS,28,Male,VIP,3,5,False
ORD-100465,2024-07-20,Customer_98,customer465@example.com,0734068436,Anambra,Jumia,Sports,Nigeria Football Jersey,26442.02,1,15,22475.72,Pay on Delivery,25,Female,VIP,2,8,False
ORD-100466,2024-07-21,Customer_59,customer466@example.com,08073979339,Abuja,Jiji,Beauty,Dark & Lovely Relaxer,21808.57,5,15,92686.42,USSD,29,Male,VIP,2,5,False
ORD-100467,"July 23, 2024",Customer_31,customer467@example.com,08084977398,Delta,Jumia,Electronics,LG Air Conditioner,254499.55,1,10,229049.6,POS,33,Female,Regular,1,9,False
ORD-100468,2024-07-24,Customer_70,customer468@example.com,0816515766,Anambra,Konga,Furniture,6ft Orthopedic Mattress,292306.39,4,15,993841.73,Bank Transfer,,Female,New,2,11,False
ORD-100469,2024-07-25,Customer_49,notanemail,,Rivers,Flutterwave Store,Books,Nigerian Law Reports,6292.55,4,0,25170.2,Card,54,Female,New,4,6,False
ORD-100470,2024-07-26,Customer_5,customer470@example.com,08096221839,Delta,Jiji,Furniture,Wardrobe 4-Door,283035.58,1,0,283035.58,USSD,43,Female,Premium,,8,True
ORD-100471,2024-07-28,CUSTOMER_31,customer471@example.com,08086946396,Kaduna,Konga,Beauty,Nivea Fair & Lovely,4653.75,5,10,20941.88,Pay on Delivery,18,Male,VIP,3,10,False
ORD-100472,29/07/2024,Customer_37,customer472@example.com,08033024413,Unknwon,WhatsApp Commerce,Groceries,Golden Penny Rice 25kg,2027.76,2,0,0,Pay on Delivery,35,Male,Premium,3,8,False
ORD-100473,2024-07-30,Customer_79,customer473@example.com,08005620629,Oyo,Jiji,Books,ICAN Study Pack,2184.58,1,10,1966.12,USSD,21,Female,New,5,13,False
ORD-100474,2024-07-31,Customer_15,missing@,08035937816,XXX,Jumia,Groceries,Indomie Noodles Carton,1652.44,2,0,3304.88,Bank Transfer,42,Male,New,3,3,False
ORD-100475,2024-08-01,Customer_52,customer475@example.com,08040570104,Imo,Jiji,Beauty,Maybelline Mascara,11779.39,2,0,23558.78,Bank Transfer,17,Male,VIP,2,7,False
ORD-100476,2024-08-03,Customer_69,customer476@example.com,08093067417,Abuja,Konga,Electronics,Scanfrost Refrigerator,192668.72,2,0,385337.44,Pay on Delivery,44,Male,Premium,3,999,False
ORD-100477,2024-08-04,Customer_92,customer477@example.com,08005541184,Abuja,Konga,Beauty,Neutrogena Body Lotion,1232.26,4,15,4189.68,USSD,53,Male,VIP,1,10,False
ORD-100478,2024-08-05,Customer_97,,08051043219,Abuja,Jumia,Electronics,Samsung Smart TV,281927.27,3,0,845781.81,USSD,18,Female,New,3,12,False
ORD-100479,2024-08-06,Customer_11,customer479@example.com,08013286278,Kaduna,Konga,Books,Nigerian Law Reports,4377.01,5,0,21885.05,Card,31,Male,New,4,6,False
ORD-100480,2024-08-07,  Customer_43  ,customer480@example.com,08034721267,Rivers,Jiji,Books,Nigerian Law Reports,11047.83,2,10,19886.09,Pay on Delivery,45,Male,VIP,1,12,False
ORD-100481,2024-08-09,Customer_70,customer481@example.com,08082273742,Delta,Jumia,Phones & Tablets,iPhone 15 128GB,775146.12,2,10,1395263.02,Bank Transfer,55,Female,Premium,5,7,False
ORD-100482,2024-08-10,Customer_23,customer482@example.com,08075685222,XXX,Konga,Furniture,Glass Centre Table,113092.97,4,10,407134.69,POS,17,Male,Regular,4,2,True
ORD-100483,2024-08-11,Customer_40,customer483@example.com,08009032487,Anambra,Konga,Phones & Tablets,Infinix Hot 40 Pro,388504.43,3,5,1107237.63,Bank Transfer,32,Male,VIP,2,999,False
ORD-100484,2024-08-12,Customer_63,customer484@example.com,08073424244,Abuja,Jiji,Furniture,Glass Centre Table,25585.12,2,0,51170.24,Bank Transfer,56,Male,New,2,10,False
ORD-100485,2024-08-14,Customer_2,customer485@example.com,08009505172,Imo,Konga,Phones & Tablets,Samsung Galaxy A55,492720.36,2,10,886896.65,POS,,Female,Regular,,10,True
ORD-100486,2024-08-15,Customer_79,customer486@example.com,08053419979,Anambra,Jiji,Groceries,Titus Sardine 50pcs,5054.8,1,0,5054.8,Pay on Delivery,50,Male,VIP,4,1,False
ORD-100487,2024-08-16,Customer_87,customer487@example.com,08056046018,Oyo,WhatsApp Commerce,Books,ACCA F3 Textbook,3873.43,1,10,3486.09,Card,58,Male,Regular,4,1,False
ORD-100488,2024-08-17,Customer_86,customer488@example.com,08068431241,Delta,Jiji,Electronics,LG Air Conditioner,202068.25,4,5,767859.35,Bank Transfer,16,Female,VIP,,3,False
ORD-100489,2024-08-18,Customer_73,,08036297550,Delta,Flutterwave Store,Furniture,Wardrobe 4-Door,132131.57,3,15,336935.5,Bank Transfer,60,Male,New,1,3,False
ORD-100490,2024-08-20,Customer_47,customer490@example.com,08090766999,Kano,Konga,Beauty,MAC Foundation,4691.98,2,0,9383.96,Pay on Delivery,30,Female,VIP,1,1,False
ORD-100491,2024-08-21,Customer_30,customer491@example.com,08082834659,Imo,WhatsApp Commerce,Furniture,Glass Centre Table,334471.75,4,5,1270992.65,Pay on Delivery,41,Female,Regular,2,12,True
ORD-100492,2024-08-22,Customer_16,,08072956899,Kaduna,Jumia,Electronics,Sony Home Theatre,124185.03,4,15,422229.1,USSD,52,Female,Premium,3,7,False
ORD-100493,2024-08-23,Customer_59,customer493@example.com,08070534417,Kaduna,Flutterwave Store,Phones & Tablets,Infinix Hot 40 Pro,486551.91,1,20,389241.53,Pay on Delivery,36,Male,New,2,,False
ORD-100494,2024-08-25,Customer_47,customer494@example.com,08040514578,Enugu,Jumia,Furniture,Glass Centre Table,230792.21,5,20,923168.84,Pay on Delivery,64,Male,New,5,10,False
ORD-100495,2024-08-26,Customer_30,customer495@example.com,08031164600,Unknwon,Flutterwave Store,Sports,Adidas Running Sneakers,118169.11,1,0,118169.11,Bank Transfer,46,Male,Regular,1,13,False
ORD-100496,"August 27, 2024",Customer_9,customer496@example.com,08072019965,Abuja,WhatsApp Commerce,Groceries,Golden Penny Rice 25kg,1621.85,3,0,4865.55,Card,40,Male,VIP,4,2,True
ORD-100497,2024-08-28,Customer_65,customer497@example.com,08097256900,Kano,WhatsApp Commerce,Books,ICAN Study Pack,6217.66,2,0,12435.32,Bank Transfer,38,Male,VIP,1,10,False
ORD-100498,2024-08-29,Customer_59,customer498@example.com,0919962901,Anambra,WhatsApp Commerce,Electronics,LG Air Conditioner,242952.97,4,0,971811.88,Pay on Delivery,39,Female,VIP,4,5,False
ORD-100499,2024-08-31,Customer_64,missing@,08054455084,Delta,Flutterwave Store,Books,ICAN Study Pack,5471.89,2,5,10396.59,USSD,53,Female,New,5,6,False
ORD-100500,2024-09-01,Customer_8,customer500@example.com,08066408874,Enugu,Jiji,Sports,Yoga Mat Non-Slip,117039.88,1,15,,Card,43,Female,New,5,,False
ORD-100501,2024-09-02,Customer_52,customer501@example.com,08002636456,Enugu,Jumia,Furniture,Wardrobe 4-Door,367896.62,3,0,1103689.86,USSD,36,Female,Regular,1,4,True
ORD-100502,2024-09-03,Customer_18,customer502@example.com,08066622611,Oyo,Jiji,Furniture,Computer Work Desk,337067.33,4,15,1146028.92,POS,58,Male,VIP,4,2,False
ORD-100503,2024-09-05,Customer_91,customer503@example.com,08057996311,Lagos,Jiji,Beauty,Nivea Fair & Lovely,19120.83,2,15,32505.41,USSD,33,Female,VIP,5,5,False
ORD-100504,"September 06, 2024",Customer_82,customer504@example.com,08025441741,,Konga,Sports,Nigeria Football Jersey,114459.89,1,5,108736.9,USSD,51,Female,Regular,2,3,True
ORD-100505,2024-09-07,Customer_96,customer505@example.com,0851014136,Kaduna,Jumia,Electronics,Hisense Chest Freezer,319119.25,5,5,1515816.44,Pay on Delivery,50,Male,New,2,2,False
ORD-100506,2024-09-08,Customer_58,customer506@example.com,08071238907,Anambra,Flutterwave Store,Beauty,MAC Foundation,18327.7,1,5,17411.31,Pay on Delivery,60,Female,New,4,12,True
ORD-100507,2024-09-09,Customer_49,customer507@example.com,,Abuja,Konga,Groceries,Dangote Semolina 10kg,6118.71,3,0,18356.13,Pay on Delivery,24,Male,Premium,1,999,False
ORD-100508,2024-09-11,Customer_32,customer508@example.com,08040710148,Abuja,Konga,Beauty,MAC Foundation,4331.31,1,20,3465.05,Pay on Delivery,53,Male,Premium,5,10,False
ORD-100509,2024-09-12,Customer_48,customer509@example.com,08012620520,Imo,WhatsApp Commerce,Fashion,Ankara Midi Dress,6868.68,1,5,6525.25,Pay on Delivery,45,Male,VIP,1,2,False
ORD-100510,2024-09-13,Customer_45,customer510@example.com,0845662518,Lagos,Flutterwave Store,Electronics,Sony Home Theatre,206253.01,3,0,618759.03,USSD,59,Female,New,,6,True
ORD-100511,2024-09-14,Customer_54,customer511@example.com,08032028454,Oyo,Jiji,Fashion,Ankara Midi Dress,3280.62,1,5,3116.59,POS,49,Female,VIP,5,8,False
ORD-100512,2024-09-15,Customer_100,customer512@example.com,08003276679,Abuja,Jiji,Sports,Kettlebell 20kg,59435.7,2,10,106984.26,Pay on Delivery,47,Female,New,1,13,False
ORD-100513,2024-09-17,,customer513@example.com,08013522500,Kano,Jiji,Phones & Tablets,Xiaomi Redmi Note 13,195917.43,1,15,166529.82,POS,18,Female,Premium,3,3,False
ORD-100514,2024-09-18,Customer_85,customer514@example.com,08097159949,Abuja,WhatsApp Commerce,Fashion,Female Aso-Oke,17205.7,1,5,16345.42,POS,18,Female,Regular,4,11,False
ORD-100515,2024-09-19,Customer_46,customer515@example.com,08023111091,Rivers,Jiji,Groceries,Honeywell Flour 10kg,6318.54,1,0,6318.54,Bank Transfer,43,Female,New,4,9,True
ORD-100516,2024-09-20,,customer516@example.com,08094073831,Unknwon,Jumia,Beauty,Maybelline Mascara,23577.95,2,15,40082.52,Bank Transfer,59,Male,Premium,,12,False
ORD-100517,2024-09-22,,customer517@example.com,08095636926,Anambra,Jiji,Phones & Tablets,Samsung Galaxy A55,90398.45,2,15,153677.36,Card,30,Male,Premium,2,9,False
ORD-100518,2024-09-23,Customer_37,customer518@example.com,08086771853,Imo,Jiji,Beauty,Dark & Lovely Relaxer,13728.66,2,5,26084.45,Bank Transfer,56,Female,New,5,2,False
ORD-100519,2024-09-24,Customer_16,customer519@example.com,,Abuja,Jumia,Fashion,Ankara Midi Dress,40007.67,4,20,128024.54,Pay on Delivery,38,Female,VIP,,8,False
ORD-100520,2024-09-25,Customer_46,customer520@example.com,08078007682,Kaduna,WhatsApp Commerce,Beauty,Nivea Fair & Lovely,2796.71,5,0,,POS,55,Male,New,3,10,False
ORD-100521,2024-09-26,Customer_46,customer521@example.com,08024903516,Kano,Konga,Sports,Kettlebell 20kg,99468.14,1,20,79574.51,Card,26,Male,Premium,3,11,False
ORD-100522,2024-09-28,Customer_78,customer522@example.com,08033438610,Imo,Flutterwave Store,Phones & Tablets,Xiaomi Redmi Note 13,308718.03,2,5,586564.26,Bank Transfer,63,Male,New,2,12,False
ORD-100523,2024-09-29,,customer523@example.com,08051354524,Enugu,WhatsApp Commerce,Sports,Kettlebell 20kg,40685.08,1,15,34582.32,USSD,47,Female,Regular,2,5,False
ORD-100524,2024-09-30,Customer_89,customer524@example.com,08020772687,Rivers,Jiji,Fashion,Men Senator Native,44042.32,5,0,220211.6,Card,51,Female,VIP,1,4,False
ORD-100525,2024-10-01,Customer_61,customer525@example.com,,Rivers,Konga,Sports,Kettlebell 20kg,26500.51,4,15,90101.73,Pay on Delivery,48,Female,New,4,10,True
ORD-100526,03/10/2024,Customer_46,customer526@example.com,08003688904,Anambra,Flutterwave Store,Groceries,Titus Sardine 50pcs,5698.95,2,20,9118.32,POS,39,Male,Premium,1,5,False
ORD-100527,2024-10-04,Customer_51,customer527@example.com,08095932893,Kano,Flutterwave Store,Fashion,Men Agbada Set,37411.23,4,0,149644.92,Pay on Delivery,54,Female,Premium,3,4,False
ORD-100528,2024-10-05,Customer_62,customer528@example.com,08065034732,Kaduna,Flutterwave Store,Fashion,Men Senator Native,4250.3,2,0,8500.6,Pay on Delivery,49,Female,VIP,5,8,False
ORD-100529,2024-10-06,Customer_35,customer529@example.com,08093946814,Lagos,Jumia,Fashion,Ankara Midi Dress,30991.38,5,10,139461.21,USSD,43,Female,New,,4,False
ORD-100530,2024-10-07,Customer_81,customer530@example.com,08020154003,,Jumia,Electronics,Scanfrost Refrigerator,333769.24,4,15,1134815.42,USSD,52,Female,Premium,2,13,False
ORD-100531,2024-10-09,Customer_42,customer531@example.com,08059509866,Imo,Konga,Beauty,Neutrogena Body Lotion,3806.12,2,5,7231.63,POS,22,Female,VIP,-99,10,False
ORD-100532,2024-10-10,Customer_45,notanemail,08015623266,Abuja,Jiji,Electronics,Samsung Smart TV,315234.14,3,0,945702.42,Bank Transfer,19,Female,Regular,5,12,False
ORD-100533,2024-10-11,Customer_68,customer533@example.com,08040936110,Delta,Konga,Electronics,Samsung Smart TV,214250.17,2,10,385650.31,Pay on Delivery,52,Male,VIP,5,13,False
ORD-100534,2024-10-12,Customer_75,customer534@example.com,0886435714,Anambra,Jiji,Groceries,Indomie Noodles Carton,5124.53,1,5,4868.3,Bank Transfer,16,Female,New,3,6,False
ORD-100535,2024-10-14,Customer_47,customer535@example.com,08025931637,Delta,WhatsApp Commerce,Phones & Tablets,Samsung Galaxy A55,503902.29,2,0,1007804.58,POS,16,Male,New,5,2,True
ORD-100536,2024-10-15,Customer_79,notanemail,08098369903,Kano,Flutterwave Store,Beauty,Neutrogena Body Lotion,8031.83,5,5,38151.19,Pay on Delivery,62,Male,Premium,5,5,False
ORD-100537,2024-10-16,Customer_30,customer537@example.com,08042359067,Lagos,Flutterwave Store,Sports,Yoga Mat Non-Slip,112418.61,1,0,112418.61,Bank Transfer,,Male,Regular,5,6,True
ORD-100538,2024-10-17,Customer_24,customer538@example.com,08083684143,Rivers,Jumia,Furniture,Wardrobe 4-Door,474991.47,1,0,474991.47,Pay on Delivery,34,Female,New,1,5,True
ORD-100539,2024-10-18,Customer_66,customer539@example.com,08088295539,Rivers,WhatsApp Commerce,Fashion,Men Senator Native,29075.45,4,0,116301.8,USSD,44,Female,Premium,3,12,False
ORD-100540,2024-10-20,Customer_43,,0898249246,Enugu,WhatsApp Commerce,Sports,Kettlebell 20kg,94660.46,1,0,94660.46,USSD,25,Female,VIP,2,2,False
ORD-100541,2024-10-21,Customer_34,customer541@example.com,0885826416,Imo,Jiji,Fashion,Female Gele Headtie,28520.96,3,10,77006.59,Card,33,Female,VIP,1,7,True
ORD-100542,2024-10-22,Customer_23,customer542@example.com,08042133774,Imo,WhatsApp Commerce,Groceries,Indomie Noodles Carton,4132.99,2,5,7852.68,POS,43,Male,New,,,False
ORD-100543,2024-10-23,Customer_61,customer543@example.com,08004331905,Kaduna,Jumia,Fashion,Ankara Midi Dress,30584.86,4,0,122339.44,Bank Transfer,50,Female,Regular,3,8,False
ORD-100544,2024-10-24,Customer_95,customer544@example.com,0848230351,Imo,Jiji,Electronics,LG Air Conditioner,200255.49,1,0,200255.49,Pay on Delivery,58,Male,Premium,3,7,False
ORD-100545,2024-10-26,Customer_37,missing@,0878718251,Kaduna,Konga,Beauty,MAC Foundation,15258.92,4,0,61035.68,Card,62,Female,New,4,7,False
ORD-100546,2024-10-27,Customer_13,customer546@example.com,08016708379,Kaduna,Jiji,Furniture,Glass Centre Table,397320.46,4,20,1271425.47,POS,46,Female,Premium,4,9,False
ORD-100547,2024-10-28,Customer_97,customer547@example.com,08061031796,Abuja,Konga,Books,ICAN Study Pack,6393.76,4,15,21738.78,POS,42,Male,VIP,4,1,True
ORD-100548,N/A,Customer_71,customer548@example.com,08008590075,Anambra,Jiji,Fashion,Ankara Midi Dress,4232.05,2,20,6771.28,POS,26,Male,Premium,2,10,False
ORD-100549,"October 31, 2024",Customer_96,customer549@example.com,08079669381,Delta,Flutterwave Store,Sports,Nigeria Football Jersey,22187.94,5,20,88751.76,Bank Transfer,64,Male,VIP,,6,False
ORD-100550,2024-11-01,Customer_7,customer550@example.com,08021341094,Abuja,Konga,Electronics,Scanfrost Refrigerator,161933.42,2,0,323866.84,USSD,64,Female,Regular,3,6,False
ORD-100551,2024-11-02,Customer_42,customer551@example.com,08098952330,Lagos,Jumia,Books,ICAN Study Pack,9028.13,4,0,36112.52,Card,53,Male,Regular,5,,False
ORD-100552,2024-11-03,Customer_38,customer552@example.com,08008080115,Lagos,Konga,Furniture,6ft Orthopedic Mattress,306807.36,1,5,291466.99,Bank Transfer,999,Male,VIP,5,13,False
ORD-100553,2024-11-04,Customer_52,customer553@example.com,0717569263,Lagos,Konga,Books,Nigerian Law Reports,8223.18,5,20,32892.72,Pay on Delivery,23,Male,New,4,12,False
ORD-100554,06/11/2024,CUSTOMER_44,customer554@example.com,08085988698,Rivers,Jiji,Electronics,Sony Home Theatre,175558.44,3,20,-999,Bank Transfer,49,Female,VIP,2,6,False
ORD-100555,2024-11-07,  Customer_64  ,customer555@example.com,08079386623,Rivers,Flutterwave Store,Beauty,Dark & Lovely Relaxer,15700.96,2,10,28261.73,Pay on Delivery,63,Male,Premium,1,12,True
ORD-100556,2024-11-08,Customer_13,,08020659613,Anambra,Jiji,Beauty,Maybelline Mascara,8762.22,1,0,8762.22,Pay on Delivery,27,Male,Premium,2,10,False
ORD-100557,2024-11-09,Customer_88,customer557@example.com,08060113201,Lagos,Jiji,Phones & Tablets,Xiaomi Redmi Note 13,394689.68,2,0,789379.36,POS,53,Female,Premium,5,7,False
ORD-100558,2024-11-11,Customer_28,customer558@example.com,08086114439,,Flutterwave Store,Beauty,Maybelline Mascara,18811.55,1,5,17870.97,Bank Transfer,16,Male,New,2,10,False
ORD-100559,2024-11-12,Customer_96,customer559@example.com,08039314449,Kano,Jiji,Phones & Tablets,Samsung Galaxy A55,701952.08,2,15,1193318.54,USSD,46,Male,Regular,4,6,False
ORD-100560,2024-11-13,Customer_82,customer560@example.com,08016344414,Enugu,Flutterwave Store,Books,ICAN Study Pack,5883.48,1,0,5883.48,Pay on Delivery,,Male,Regular,1,1,False
ORD-100561,2024-11-14,Customer_98,customer561@example.com,08013872005,Abuja,Jumia,Groceries,Golden Penny Rice 25kg,827.46,4,10,2978.86,POS,64,Female,Premium,4,3,False
ORD-100562,2024-11-15,Customer_98,customer562@example.com,08007045166,Delta,Flutterwave Store,Sports,Nigeria Football Jersey,21915.69,2,0,43831.38,USSD,60,Male,New,1,2,False
ORD-100563,2024-11-17,Customer_1,customer563@example.com,08034006801,Rivers,WhatsApp Commerce,Sports,Adidas Running Sneakers,5440.75,1,10,4896.68,Bank Transfer,20,Male,Premium,5,6,True
ORD-100564,2024-11-18,Customer_43,customer564@example.com,08018365276,Imo,Flutterwave Store,Books,Nigerian Law Reports,8255.24,1,0,8255.24,USSD,45,Male,Regular,1,8,False
ORD-100565,2024-11-19,Customer_42,customer565@example.com,08001049127,Delta,Flutterwave Store,Fashion,Men Agbada Set,16623.37,1,10,14961.03,Bank Transfer,39,Male,VIP,,3,False
ORD-100566,2024-11-20,Customer_95,customer566@example.com,0849732204,Oyo,WhatsApp Commerce,Fashion,Ankara Midi Dress,25555.34,1,0,25555.34,Pay on Delivery,18,Male,Premium,1,10,True
ORD-100567,2024-11-22,Customer_50,notanemail,08070380032,Anambra,Flutterwave Store,Beauty,Nivea Fair & Lovely,12737.3,1,20,10189.84,Card,26,Male,Premium,2,8,True
ORD-100568,2024-11-23,Customer_60,customer568@example.com,0860714742,Anambra,Konga,Sports,Treadmill Manual,12538.6,3,0,37615.8,Card,60,Male,Premium,2,8,False
ORD-100569,2024-11-24,Customer_1,customer569@example.com,08035273235,Lagos,Jiji,Sports,Yoga Mat Non-Slip,50181.58,4,10,180653.69,Pay on Delivery,19,Female,Regular,5,5,False
ORD-100570,2024-11-25,Customer_51,customer570@example.com,08037617843,Kano,Jiji,Phones & Tablets,Infinix Hot 40 Pro,203729.26,1,0,203729.26,USSD,41,Female,New,1,8,True
ORD-100571,2024-11-26,Customer_16,customer571@example.com,08053664497,Lagos,Jumia,Groceries,Dangote Semolina 10kg,3638.0,2,0,7276.0,Bank Transfer,42,Female,VIP,3,6,False
ORD-100572,2024-11-28,Customer_39,customer572@example.com,08056691919,Delta,Jumia,Electronics,Samsung Smart TV,83198.72,5,0,415993.6,Card,61,Male,VIP,5,5,True
ORD-100573,2024-11-29,Customer_15,customer573@example.com,08066401877,Kano,WhatsApp Commerce,Fashion,Ankara Midi Dress,38219.23,4,0,152876.92,Bank Transfer,58,Female,VIP,1,9,False
ORD-100574,2024-11-30,Customer_33,customer574@example.com,08058723258,Lagos,Konga,Sports,Adidas Running Sneakers,23380.62,1,10,21042.56,Pay on Delivery,42,Male,Premium,1,7,False
ORD-100575,2024-12-01,Customer_87,customer575@example.com,08031775780,Delta,Jumia,Phones & Tablets,Tecno Spark 20 Pro,769997.12,4,5,2925989.06,USSD,57,Male,Regular,2,8,False
ORD-100576,2024-12-02,Customer_53,customer576@example.com,08007737614,Oyo,Jiji,Furniture,Computer Work Desk,222556.0,4,0,890224.0,Bank Transfer,21,Male,VIP,5,1,False
ORD-100577,2024-12-04,Customer_98,customer577@example.com,08020497860,Enugu,Jumia,Phones & Tablets,Samsung Galaxy A55,682377.65,4,10,2456559.54,USSD,30,Female,Premium,1,11,False
ORD-100578,2024-12-05,Customer_17,customer578@example.com,08010398336,Abuja,Jumia,Fashion,Female Aso-Oke,29222.5,3,0,87667.5,Card,45,Female,New,1,2,False
ORD-100579,2024-12-06,Customer_89,customer579@example.com,08000330591,Enugu,Flutterwave Store,Fashion,Female Aso-Oke,33752.39,2,0,67504.78,Bank Transfer,57,Male,Premium,5,8,False
ORD-100580,2024-12-07,Customer_6,customer580@example.com,08028680423,Oyo,Jumia,Phones & Tablets,Samsung Galaxy A55,622308.77,2,0,1244617.54,POS,52,Male,VIP,3,12,False
ORD-100581,2024-12-09,Customer_31,customer581@example.com,08097949622,Enugu,WhatsApp Commerce,Electronics,LG Air Conditioner,184123.04,2,10,331421.47,Card,52,Female,VIP,5,9,True
ORD-100582,2024-12-10,Customer_69,customer582@example.com,08054744914,Imo,Jiji,Books,ACCA F3 Textbook,7067.65,1,5,6714.27,USSD,57,Female,New,5,4,True
ORD-100583,N/A,Customer_40,customer583@example.com,08056483907,Rivers,WhatsApp Commerce,Fashion,Female Gele Headtie,24344.82,4,20,77903.42,Pay on Delivery,52,Female,Regular,3,12,False
ORD-100584,2024-12-12,Customer_30,customer584@example.com,08071280776,Rivers,WhatsApp Commerce,Phones & Tablets,Infinix Hot 40 Pro,484864.66,1,0,484864.66,POS,50,Female,New,5,10,False
ORD-100585,2024-12-13,Customer_69,customer585@example.com,08099995043,Imo,Konga,Sports,Nigeria Football Jersey,6439.15,3,0,19317.45,Bank Transfer,38,Female,New,1,11,True
