order_id,order_date,customer_name,customer_email,customer_phone,state,platform,category,product_name,unit_price,quantity,discount_pct,total_amount,payment_method,customer_age,customer_gender,customer_segment,rating,delivery_days,returned,customer_phone_clean,total_recalc,order_year,order_month,order_monthname,order_quarter,age_group,is_high_value,discount_tier
ORD-100302,2024-04-01,Customer_41,missing@,8071631603.0,Kano,Whatsapp Commerce,Groceries,Dangote Semolina 10Kg,6896.16,1,15,5861.74,Pay On Delivery,24.0,Female,Vip,4.0,5.0,False,INVALID,5861.736,2024,4,April,Q2,18-25,False,15-19%
ORD-100303,2024-05-01,Customer_20,customer303@example.com,8029912097.0,Anambra,Jumia,Phones & Tablets,Tecno Spark 20 Pro,582398.29,4,0,2329593.16,Pos,24.0,Male,Vip,4.0,13.0,True,INVALID,2329593.16,2024,5,May,Q2,18-25,True,No Discount
ORD-100304,2024-06-01,Customer_6,customer304@example.com,8021492273.0,Oyo,Jumia,Fashion,Ankara Midi Dress,27537.11,2,20,44059.38,Ussd,19.0,Female,Regular,1.0,2.0,False,INVALID,44059.376000000004,2024,6,June,Q2,18-25,False,20%+
ORD-100305,2024-07-01,Customer_75,customer305@example.com,925316099.0,Imo,Whatsapp Commerce,Furniture,Glass Centre Table,156701.18,5,10,705155.31,Bank Transfer,50.0,Male,Vip,5.0,1.0,False,INVALID,705155.3099999999,2024,7,July,Q3,46-55,True,10-14%
ORD-100306,2024-08-01,Customer_99,customer306@example.com,8097158057.0,Lagos,Whatsapp Commerce,Books,Waec Past Questions,11031.66,5,15,46884.56,Pay On Delivery,32.0,Female,New,3.0,9.0,False,INVALID,46884.555,2024,8,August,Q3,26-35,False,15-19%
ORD-100307,2024-10-01,Customer_4,customer307@example.com,8045423638.0,Kaduna,Flutterwave Store,Fashion,Female Gele Headtie,4416.78,2,20,7066.85,Pay On Delivery,49.0,Female,Vip,3.0,7.0,False,INVALID,7066.848,2024,10,October,Q4,46-55,False,20%+
ORD-100308,2024-11-01,Customer_93,no-email@placeholder.ng,8047497789.0,Kaduna,Whatsapp Commerce,Beauty,Mac Foundation,3449.12,1,5,3276.66,Pay On Delivery,39.0,Female,Premium,5.0,7.0,True,INVALID,3276.6639999999998,2024,11,November,Q4,36-45,False,0-9%
ORD-100309,2024-12-01,Customer_10,customer309@example.com,8024521648.0,Delta,Flutterwave Store,Phones & Tablets,Infinix Hot 40 Pro,334597.06,5,20,1338388.24,Card,47.0,Female,Premium,3.0,4.0,False,INVALID,1338388.2400000002,2024,12,December,Q4,46-55,True,20%+
ORD-100310,2023-01-01,Customer_51,customer310@example.com,8053849586.0,Delta,Konga,Beauty,Maybelline Mascara,3811.39,3,0,11434.17,Ussd,16.0,Male,Vip,4.0,2.0,False,INVALID,11434.17,2023,1,January,Q1,Under 18,False,No Discount
ORD-100311,2023-01-01,Customer_93,customer311@example.com,8031292352.0,Kano,Konga,Sports,Yoga Mat Non-Slip,114900.64,5,10,517052.88,Card,23.0,Male,Regular,3.0,11.0,False,INVALID,517052.87999999995,2023,1,January,Q1,18-25,True,10-14%
ORD-100312,2023-01-01,Customer_38,customer312@example.com,8008848686.0,Kano,Whatsapp Commerce,Books,Ican Study Pack,9818.28,5,20,39273.12,Pay On Delivery,60.0,Male,Vip,5.0,4.0,True,INVALID,39273.12,2023,1,January,Q1,56-65,False,20%+
ORD-100313,2023-01-01,Customer_1,customer313@example.com,8076543627.0,Imo,Jumia,Sports,Yoga Mat Non-Slip,33300.97,5,0,166504.85,Pay On Delivery,38.0,Female,Premium,2.0,8.0,False,INVALID,166504.85,2023,1,January,Q1,36-45,True,No Discount
ORD-100314,2023-01-01,Customer_8,customer314@example.com,8018472617.0,Anambra,Jiji,Groceries,Titus Sardine 50Pcs,4914.16,1,0,4914.16,Pos,62.0,Female,New,5.0,8.0,False,INVALID,4914.16,2023,1,January,Q1,56-65,False,No Discount
ORD-100315,2023-01-01,Customer_81,customer315@example.com,8030489381.0,Lagos,Jumia,Beauty,Maybelline Mascara,24572.4,1,0,24572.4,Card,55.0,Male,Premium,1.0,7.0,False,INVALID,24572.4,2023,1,January,Q1,46-55,False,No Discount
ORD-100316,2023-01-01,Customer_83,customer316@example.com,8034700883.0,Delta,Whatsapp Commerce,Groceries,Titus Sardine 50Pcs,7131.49,3,5,20324.75,Bank Transfer,27.0,Male,Vip,3.0,12.0,False,INVALID,20324.7465,2023,1,January,Q1,26-35,False,0-9%
ORD-100317,2023-01-01,Customer_63,notanemail,8035084230.0,Imo,Flutterwave Store,Electronics,Lg Air Conditioner,216267.48,1,10,194640.73,Ussd,27.0,Male,Vip,2.0,9.0,False,INVALID,194640.73200000002,2023,1,January,Q1,26-35,True,10-14%
ORD-100318,2023-01-01,Unknown Customer,customer318@example.com,8031838926.0,Kaduna,Jumia,Sports,Kettlebell 20Kg,108735.7,2,0,217471.4,Bank Transfer,61.0,Female,Regular,3.0,13.0,False,INVALID,217471.4,2023,1,January,Q1,56-65,True,No Discount
ORD-100319,2023-01-01,Customer_15,customer319@example.com,0000000000,Enugu,Konga,Phones & Tablets,Samsung Galaxy A55,791726.46,2,0,1583452.92,Bank Transfer,62.0,Male,Vip,3.0,11.0,False,INVALID,1583452.92,2023,1,January,Q1,56-65,True,No Discount
ORD-100320,2023-01-01,Customer_31,customer320@example.com,8068293939.0,Delta,Whatsapp Commerce,Beauty,Neutrogena Body Lotion,18789.14,2,5,35699.37,Ussd,30.0,Male,Vip,3.0,12.0,False,INVALID,35699.365999999995,2023,1,January,Q1,26-35,False,0-9%
ORD-100321,2023-01-01,Customer_21,customer321@example.com,8023219801.0,Enugu,Jumia,Furniture,Computer Work Desk,55868.54,4,0,223474.16,Pay On Delivery,56.0,Male,New,1.0,5.0,False,INVALID,223474.16,2023,1,January,Q1,56-65,True,No Discount
ORD-100322,2023-01-01,Customer_3,customer322@example.com,8004954306.0,Lagos,Jumia,Books,Waec Past Questions,5537.07,5,0,27685.35,Pos,34.0,Male,New,3.0,7.0,False,INVALID,27685.35,2023,1,January,Q1,26-35,False,No Discount
ORD-100323,2023-01-01,Customer_66,customer323@example.com,8029394040.0,Lagos,Flutterwave Store,Fashion,Ankara Midi Dress,38107.59,4,0,152430.36,Pay On Delivery,41.0,Male,New,5.0,3.0,False,INVALID,152430.36,2023,1,January,Q1,36-45,True,No Discount
ORD-100324,2023-01-01,Customer_35,customer324@example.com,8028168594.0,Anambra,Flutterwave Store,Phones & Tablets,Samsung Galaxy A55,211385.43,1,0,211385.43,Pay On Delivery,44.0,Male,Regular,5.0,10.0,True,INVALID,211385.43,2023,1,January,Q1,36-45,True,No Discount
ORD-100325,2024-01-02,Customer_41,customer325@example.com,8041765448.0,Delta,Flutterwave Store,Phones & Tablets,Xiaomi Redmi Note 13,670441.53,2,0,1340883.06,Card,37.0,Male,Regular,4.0,4.0,False,INVALID,1340883.06,2024,1,January,Q1,36-45,True,No Discount
ORD-100326,2024-02-02,Customer_59,no-email@placeholder.ng,8053968447.0,Kano,Jiji,Groceries,Titus Sardine 50Pcs,1402.54,3,0,4207.62,Bank Transfer,55.0,Male,Premium,1.0,10.0,False,INVALID,4207.62,2024,2,February,Q1,46-55,False,No Discount
ORD-100327,2024-03-02,Customer_16,customer327@example.com,8091825516.0,Delta,Whatsapp Commerce,Sports,Nigeria Football Jersey,8492.61,1,10,7643.35,Bank Transfer,36.0,Male,Regular,1.0,9.0,False,INVALID,7643.349000000001,2024,3,March,Q1,36-45,False,10-14%
ORD-100328,2024-04-02,Customer_56,customer328@example.com,8007107155.0,Imo,Whatsapp Commerce,Beauty,Neutrogena Body Lotion,10094.99,5,15,42903.71,Bank Transfer,53.0,Female,New,5.0,10.0,False,INVALID,42903.7075,2024,4,April,Q2,46-55,False,15-19%
ORD-100329,2024-05-02,Customer_45,customer329@example.com,8029366711.0,Anambra,Konga,Beauty,Neutrogena Body Lotion,1688.91,2,20,2702.26,Pos,35.0,Male,Regular,2.0,10.0,False,INVALID,2702.2560000000003,2024,5,May,Q2,26-35,False,20%+
ORD-100330,2023-01-01,Customer_59,notanemail,8089838249.0,Imo,Konga,Electronics,Lg Air Conditioner,335685.54,3,0,1007056.62,Pos,44.0,Male,Vip,4.0,12.0,False,INVALID,1007056.6199999999,2023,1,January,Q1,36-45,True,No Discount
ORD-100331,2024-08-02,Customer_50,customer331@example.com,8029853376.0,Rivers,Whatsapp Commerce,Electronics,Sony Home Theatre,291778.91,5,0,1458894.55,Pos,19.0,Male,Regular,4.0,1.0,False,INVALID,1458894.5499999998,2024,8,August,Q3,18-25,True,No Discount
ORD-100332,2024-09-02,Customer_85,customer332@example.com,8072891501.0,Delta,Jumia,Books,Jamb Cbt Practice Book,9848.31,4,0,39393.24,Ussd,41.5,Female,Vip,5.0,2.0,False,INVALID,39393.24,2024,9,September,Q3,36-45,False,No Discount
ORD-100333,2024-10-02,Customer_12,customer333@example.com,8070892108.0,Oyo,Whatsapp Commerce,Groceries,Golden Penny Rice 25Kg,5223.33,4,0,20893.32,Pos,43.0,Female,Premium,5.0,5.0,True,INVALID,20893.32,2024,10,October,Q4,36-45,False,No Discount
ORD-100334,2024-12-02,Customer_92,customer334@example.com,8006166986.0,Kaduna,Jiji,Phones & Tablets,Tecno Spark 20 Pro,200487.88,3,10,541317.28,Card,43.0,Male,Vip,2.0,3.0,True,INVALID,541317.2760000001,2024,12,December,Q4,36-45,True,10-14%
ORD-100335,2023-01-01,Customer_12,customer335@example.com,8073737435.0,Kano,Konga,Beauty,Dark & Lovely Relaxer,13341.9,4,0,53367.6,Card,19.0,Female,New,2.0,2.0,False,INVALID,53367.6,2023,1,January,Q1,18-25,False,No Discount
ORD-100336,2023-01-01,Customer_33,notanemail,8018929397.0,Kano,Konga,Furniture,Glass Centre Table,308705.18,2,5,586539.84,Pay On Delivery,37.0,Female,Premium,1.0,1.0,False,INVALID,586539.842,2023,1,January,Q1,36-45,True,0-9%
ORD-100337,2023-01-01,Customer_84,customer337@example.com,8096483210.0,Kano,Konga,Groceries,Golden Penny Rice 25Kg,4437.74,1,5,64540.42,Pay On Delivery,27.0,Male,Premium,4.0,10.0,False,INVALID,4215.852999999999,2023,1,January,Q1,26-35,False,0-9%
ORD-100338,2023-01-01,Customer_49,customer338@example.com,828844355.0,Enugu,Whatsapp Commerce,Books,Acca F3 Textbook,4010.52,1,15,3408.94,Pay On Delivery,60.0,Female,Premium,4.0,3.0,False,INVALID,3408.942,2023,1,January,Q1,56-65,False,15-19%
ORD-100339,2023-01-01,Unknown Customer,customer339@example.com,8016846312.0,Delta,Konga,Books,Waec Past Questions,6764.68,1,0,6764.68,Pay On Delivery,18.0,Female,New,5.0,1.0,False,INVALID,6764.68,2023,1,January,Q1,18-25,False,No Discount
ORD-100340,2023-01-01,Customer_60,customer340@example.com,8056237365.0,Anambra,Konga,Groceries,Honeywell Flour 10Kg,4183.9,5,0,20919.5,Card,37.0,Male,Vip,1.0,12.0,False,INVALID,20919.5,2023,1,January,Q1,36-45,False,No Discount
ORD-100341,2023-01-01,Customer_52,customer341@example.com,8025268209.0,Anambra,Whatsapp Commerce,Books,Nigerian Law Reports,11960.43,1,0,11960.43,Pay On Delivery,59.0,Male,Premium,4.0,1.0,False,INVALID,11960.43,2023,1,January,Q1,56-65,False,No Discount
ORD-100342,2023-01-01,Customer_54,customer342@example.com,8007818476.0,Enugu,Jumia,Groceries,Indomie Noodles Carton,7230.77,1,15,6146.15,Card,17.0,Female,New,1.0,7.0,True,INVALID,6146.154500000001,2023,1,January,Q1,Under 18,False,15-19%
ORD-100343,2023-01-01,Customer_39,customer343@example.com,8014285023.0,Lagos,Konga,Fashion,Ankara Midi Dress,22193.68,1,5,21084.0,Pos,41.5,Male,Premium,3.0,1.0,False,INVALID,21083.996,2023,1,January,Q1,36-45,False,0-9%
ORD-100344,2023-01-01,Customer_49,customer344@example.com,8030717575.0,Delta,Konga,Groceries,Dangote Semolina 10Kg,5172.03,3,0,15516.09,Pos,49.0,Male,Premium,5.0,8.0,False,INVALID,15516.09,2023,1,January,Q1,46-55,False,No Discount
ORD-100345,2023-01-01,Customer_64,customer345@example.com,8099767761.0,Rivers,Konga,Sports,Yoga Mat Non-Slip,90500.98,1,15,76925.83,Ussd,42.0,Male,New,1.0,3.0,False,INVALID,76925.833,2023,1,January,Q1,36-45,True,15-19%
ORD-100346,2023-01-01,Customer_100,customer346@example.com,8058010924.0,Rivers,Jiji,Groceries,Titus Sardine 50Pcs,761.49,1,15,647.27,Pay On Delivery,41.5,Female,Regular,2.0,11.0,False,INVALID,647.2665,2023,1,January,Q1,36-45,False,15-19%
ORD-100347,2023-01-01,Customer_86,customer347@example.com,8075002977.0,Kano,Whatsapp Commerce,Books,Jamb Cbt Practice Book,10865.15,1,0,10865.15,Pos,16.0,Male,Premium,2.0,1.0,False,INVALID,10865.15,2023,1,January,Q1,Under 18,False,No Discount
ORD-100348,2023-01-01,Customer_26,customer348@example.com,8023832464.0,Anambra,Konga,Beauty,Dark & Lovely Relaxer,21615.07,2,0,43230.14,Pos,23.0,Female,Regular,3.0,7.0,False,INVALID,43230.14,2023,1,January,Q1,18-25,False,No Discount
ORD-100349,2024-01-03,Customer_71,customer349@example.com,8031951204.0,Abuja,Jiji,Sports,Treadmill Manual,56519.56,3,10,152602.81,Bank Transfer,38.0,Female,Premium,5.0,10.0,False,INVALID,152602.812,2024,1,January,Q1,36-45,True,10-14%
ORD-100350,2024-02-03,Customer_7,customer350@example.com,8064175331.0,Lagos,Jumia,Books,Acca F3 Textbook,5424.63,2,0,10849.26,Bank Transfer,53.0,Male,Regular,3.0,3.0,False,INVALID,10849.26,2024,2,February,Q1,46-55,False,No Discount
ORD-100351,2024-03-03,Customer_72,customer351@example.com,8024955352.0,Imo,Jumia,Electronics,Lg Air Conditioner,106441.39,1,5,101119.32,Card,21.0,Female,Vip,2.0,8.0,True,INVALID,101119.3205,2024,3,March,Q1,18-25,True,0-9%
ORD-100352,2024-04-03,Customer_62,customer352@example.com,8031620198.0,Kano,Jiji,Electronics,Lg Air Conditioner,174686.74,2,0,349373.48,Ussd,37.0,Male,Regular,3.0,7.0,False,INVALID,349373.48,2024,4,April,Q2,36-45,True,No Discount
ORD-100353,2024-06-03,Customer_90,customer353@example.com,8050132076.0,Rivers,Jumia,Beauty,Nivea Fair & Lovely,1873.92,2,0,3747.84,Bank Transfer,40.0,Male,Regular,5.0,4.0,True,INVALID,3747.84,2024,6,June,Q2,36-45,False,No Discount
ORD-100354,2023-01-01,Customer_88,customer354@example.com,8030900030.0,Rivers,Flutterwave Store,Beauty,Nivea Fair & Lovely,21423.08,2,20,34276.93,Ussd,33.0,Male,Regular,5.0,5.0,False,INVALID,34276.92800000001,2023,1,January,Q1,26-35,False,20%+
ORD-100355,2024-08-03,Customer_24,customer355@example.com,8061768535.0,Delta,Jumia,Sports,Treadmill Manual,7144.42,5,20,28577.68,Pos,32.0,Male,Regular,1.0,6.0,False,INVALID,28577.68,2024,8,August,Q3,26-35,False,20%+
ORD-100356,2024-09-03,Customer_40,customer356@example.com,8082210026.0,Lagos,Flutterwave Store,Fashion,Female Aso-Oke,16484.68,1,15,14011.98,Card,27.0,Male,Vip,4.0,7.0,False,INVALID,14011.978,2024,9,September,Q3,26-35,False,15-19%
ORD-100357,2024-11-03,Customer_76,customer357@example.com,8060154710.0,Lagos,Jiji,Beauty,Nivea Fair & Lovely,23344.47,1,0,23344.47,Ussd,21.0,Female,New,1.0,4.0,False,INVALID,23344.47,2024,11,November,Q4,18-25,False,No Discount
ORD-100358,2024-12-03,Customer_47,customer358@example.com,8077175861.0,Abuja,Flutterwave Store,Electronics,Sony Home Theatre,261296.24,1,10,235166.62,Bank Transfer,41.0,Female,Regular,5.0,8.0,False,INVALID,235166.616,2024,12,December,Q4,36-45,True,10-14%
ORD-100359,2023-01-01,Customer_8,customer359@example.com,8063833873.0,Rivers,Jumia,Groceries,Dangote Semolina 10Kg,2610.43,2,0,5220.86,Pos,42.0,Male,New,2.0,13.0,False,INVALID,5220.86,2023,1,January,Q1,36-45,False,No Discount
ORD-100360,2023-01-01,Customer_54,customer360@example.com,8069576431.0,Kaduna,Konga,Books,Waec Past Questions,3928.61,2,5,7464.36,Pay On Delivery,23.0,Female,Premium,2.0,6.0,True,INVALID,7464.3589999999995,2023,1,January,Q1,18-25,False,0-9%
ORD-100361,2023-01-01,Customer_9,customer361@example.com,8033416453.0,Delta,Flutterwave Store,Electronics,Sony Home Theatre,16702.52,1,20,64540.42,Pos,34.0,Female,New,1.0,1.0,False,INVALID,13362.016000000001,2023,1,January,Q1,26-35,False,20%+
ORD-100362,2023-01-01,Customer_3,customer362@example.com,8045208823.0,Anambra,Jumia,Electronics,Lg Air Conditioner,248064.29,1,10,223257.86,Bank Transfer,57.0,Female,Regular,5.0,1.0,False,INVALID,223257.861,2023,1,January,Q1,56-65,True,10-14%
ORD-100363,2023-01-01,Unknown Customer,customer363@example.com,8025703017.0,Kaduna,Konga,Fashion,Female Aso-Oke,4573.3,5,5,21723.18,Bank Transfer,16.0,Female,New,2.0,9.0,False,INVALID,21723.175,2023,1,January,Q1,Under 18,False,0-9%
ORD-100364,2023-01-01,Customer_21,customer364@example.com,8012885241.0,Oyo,Jiji,Sports,Adidas Running Sneakers,65314.49,1,5,62048.77,Pay On Delivery,44.0,Male,Vip,5.0,10.0,False,INVALID,62048.765499999994,2023,1,January,Q1,36-45,False,0-9%
ORD-100365,2023-01-01,Customer_95,customer365@example.com,8075712690.0,Delta,Jiji,Sports,Yoga Mat Non-Slip,115568.27,3,0,346704.81,Pos,60.0,Male,Vip,2.0,6.0,False,INVALID,346704.81,2023,1,January,Q1,56-65,True,No Discount
ORD-100366,2023-01-01,Customer_48,customer366@example.com,8076322388.0,Imo,Whatsapp Commerce,Phones & Tablets,Xiaomi Redmi Note 13,118743.68,5,15,504660.64,Ussd,64.0,Male,Regular,5.0,10.0,False,INVALID,504660.6399999999,2023,1,January,Q1,56-65,True,15-19%
ORD-100367,2023-01-01,Customer_47,notanemail,8003173434.0,Anambra,Jiji,Fashion,Men Senator Native,40515.4,1,0,40515.4,Ussd,50.0,Female,New,3.0,8.0,False,INVALID,40515.4,2023,1,January,Q1,46-55,False,No Discount
ORD-100368,2023-01-01,Customer_88,customer368@example.com,8026212273.0,Lagos,Whatsapp Commerce,Groceries,Golden Penny Rice 25Kg,7936.07,2,0,15872.14,Pos,55.0,Female,Premium,5.0,13.0,False,INVALID,15872.14,2023,1,January,Q1,46-55,False,No Discount
ORD-100369,2023-01-01,Customer_68,notanemail,8043876743.0,Anambra,Jiji,Sports,Adidas Running Sneakers,10197.49,2,10,18355.48,Ussd,29.0,Male,Vip,5.0,7.0,False,INVALID,18355.482,2023,1,January,Q1,26-35,False,10-14%
ORD-100370,2023-01-01,Customer_84,customer370@example.com,8057616543.0,Delta,Jiji,Books,Jamb Cbt Practice Book,10735.39,1,15,9125.08,Pos,41.5,Male,Regular,3.0,12.0,True,INVALID,9125.081499999998,2023,1,January,Q1,36-45,False,15-19%
ORD-100371,2023-01-01,Customer_63,no-email@placeholder.ng,896275722.0,Rivers,Jiji,Beauty,Neutrogena Body Lotion,13289.11,1,10,11960.2,Pos,63.0,Female,Vip,3.0,6.0,False,INVALID,11960.199,2023,1,January,Q1,56-65,False,10-14%
ORD-100372,2023-01-01,Customer_16,customer372@example.com,8001033447.0,Oyo,Whatsapp Commerce,Fashion,Men Senator Native,41026.83,5,15,174364.03,Bank Transfer,60.0,Male,Regular,4.0,4.0,False,INVALID,174364.02750000003,2023,1,January,Q1,56-65,True,15-19%
ORD-100373,2023-01-01,Customer_74,customer373@example.com,980332502.0,Lagos,Whatsapp Commerce,Beauty,Mac Foundation,14625.92,3,20,35102.21,Card,35.0,Female,New,1.0,7.0,False,INVALID,35102.208000000006,2023,1,January,Q1,26-35,False,20%+
ORD-100374,2023-01-01,Customer_90,customer374@example.com,8088394811.0,Kaduna,Flutterwave Store,Electronics,Scanfrost Refrigerator,236807.52,1,10,213126.77,Bank Transfer,64.0,Male,New,4.0,9.0,False,INVALID,213126.76799999998,2023,1,January,Q1,56-65,True,10-14%
ORD-100375,2024-02-04,Customer_93,customer375@example.com,8074918167.0,Enugu,Jumia,Books,Jamb Cbt Practice Book,7072.81,4,0,28291.24,Ussd,28.0,Male,New,2.0,11.0,False,INVALID,28291.24,2024,2,February,Q1,26-35,False,No Discount
ORD-100376,2024-03-04,Customer_5,customer376@example.com,8003600532.0,Oyo,Jumia,Books,Nigerian Law Reports,10536.52,3,15,26868.13,Card,53.0,Female,New,4.0,10.0,False,INVALID,26868.126,2024,3,March,Q1,46-55,False,15-19%
ORD-100377,2024-04-04,Customer_11,customer377@example.com,968217920.0,Abuja,Jumia,Electronics,Lg Air Conditioner,260859.82,5,15,1108654.24,Pos,64.0,Male,New,5.0,10.0,False,INVALID,1108654.235,2024,4,April,Q2,56-65,True,15-19%
ORD-100378,2024-05-04,Unknown Customer,missing@,8009405996.0,Delta,Jiji,Fashion,Female Gele Headtie,24653.56,2,5,46841.76,Ussd,61.0,Male,Regular,4.0,7.0,False,INVALID,46841.764,2024,5,May,Q2,56-65,False,0-9%
ORD-100379,2024-06-04,Customer_79,customer379@example.com,8038087456.0,Imo,Jumia,Electronics,Hisense Chest Freezer,305833.87,2,5,581084.35,Pay On Delivery,64.0,Male,Vip,1.0,1.0,False,INVALID,581084.353,2024,6,June,Q2,56-65,True,0-9%
ORD-100380,2024-08-04,Customer_70,customer380@example.com,8065514263.0,Kaduna,Whatsapp Commerce,Beauty,Dark & Lovely Relaxer,6735.91,5,0,33679.55,Ussd,23.0,Male,Premium,1.0,10.0,False,INVALID,33679.55,2024,8,August,Q3,18-25,False,No Discount
ORD-100381,2024-09-04,Customer_48,customer381@example.com,8056725918.0,Imo,Flutterwave Store,Phones & Tablets,Samsung Galaxy A55,155365.6,2,10,279658.08,Card,58.0,Male,Vip,4.0,9.0,False,INVALID,279658.08,2024,9,September,Q3,56-65,True,10-14%
ORD-100382,2024-10-04,Customer_15,customer382@example.com,8091804047.0,Anambra,Konga,Books,Ican Study Pack,2932.32,1,5,2785.7,Card,35.0,Male,New,1.0,13.0,False,INVALID,2785.704,2024,10,October,Q4,26-35,False,0-9%
ORD-100383,2024-11-04,Customer_84,customer383@example.com,8017406540.0,Rivers,Flutterwave Store,Furniture,6Ft Orthopedic Mattress,183654.22,1,0,183654.22,Pos,48.0,Female,Vip,1.0,4.0,False,INVALID,183654.22,2024,11,November,Q4,46-55,True,No Discount
ORD-100384,2024-12-04,Customer_34,customer384@example.com,854333059.0,Anambra,Jumia,Furniture,Glass Centre Table,138377.76,4,20,442808.83,Pay On Delivery,41.0,Female,Vip,4.0,3.0,True,INVALID,442808.83200000005,2024,12,December,Q4,36-45,True,20%+
ORD-100385,2023-01-01,Customer_60,customer385@example.com,8071281536.0,Rivers,Jumia,Beauty,Mac Foundation,23308.19,3,20,55939.66,Pos,54.0,Female,Regular,3.0,4.0,False,INVALID,55939.655999999995,2023,1,January,Q1,46-55,False,20%+
ORD-100386,2023-01-01,Customer_62,customer386@example.com,8088930179.0,Kano,Whatsapp Commerce,Groceries,Honeywell Flour 10Kg,1293.76,3,5,3687.22,Pay On Delivery,41.5,Female,Premium,3.0,4.0,False,INVALID,3687.2159999999994,2023,1,January,Q1,36-45,False,0-9%
ORD-100387,2023-01-01,Customer_2,customer387@example.com,8030637882.0,Kano,Flutterwave Store,Sports,Adidas Running Sneakers,84781.92,1,10,76303.73,Pay On Delivery,64.0,Female,Premium,2.0,13.0,False,INVALID,76303.728,2023,1,January,Q1,56-65,True,10-14%
ORD-100388,2023-01-01,Customer_80,customer388@example.com,8059755367.0,Imo,Whatsapp Commerce,Electronics,Hisense Chest Freezer,78389.22,4,15,266523.35,Pos,57.0,Male,New,1.0,10.0,True,INVALID,266523.348,2023,1,January,Q1,56-65,True,15-19%
ORD-100389,2023-01-01,Customer_19,customer389@example.com,8027005983.0,Abuja,Whatsapp Commerce,Electronics,Hisense Chest Freezer,310348.44,1,0,310348.44,Ussd,58.0,Male,Regular,4.0,11.0,False,INVALID,310348.44,2023,1,January,Q1,56-65,True,No Discount
ORD-100390,2023-01-01,Customer_98,customer390@example.com,8005822139.0,Imo,Konga,Groceries,Indomie Noodles Carton,7709.86,1,10,6938.87,Bank Transfer,56.0,Female,Regular,1.0,2.0,False,INVALID,6938.874,2023,1,January,Q1,56-65,False,10-14%
ORD-100391,2023-01-01,Customer_49,customer391@example.com,8002958424.0,Kano,Whatsapp Commerce,Groceries,Titus Sardine 50Pcs,3991.03,2,0,7982.06,Pay On Delivery,24.0,Male,Regular,5.0,12.0,True,INVALID,7982.06,2023,1,January,Q1,18-25,False,No Discount
ORD-100392,2023-01-01,Customer_78,customer392@example.com,8064684147.0,Enugu,Whatsapp Commerce,Beauty,Nivea Fair & Lovely,22073.53,5,20,88294.12,Card,41.5,Male,Regular,1.0,1.0,True,INVALID,88294.12,2023,1,January,Q1,36-45,True,20%+
ORD-100393,2023-01-01,Unknown Customer,customer393@example.com,8092887777.0,Enugu,Konga,Beauty,Maybelline Mascara,924.51,3,5,2634.85,Pos,52.0,Male,Regular,1.0,12.0,True,INVALID,2634.8534999999997,2023,1,January,Q1,46-55,False,0-9%
ORD-100394,2023-01-01,Customer_28,customer394@example.com,8058720116.0,Abuja,Jiji,Groceries,Golden Penny Rice 25Kg,6649.6,1,5,6317.12,Ussd,64.0,Male,Premium,3.0,10.0,False,INVALID,6317.12,2023,1,January,Q1,56-65,False,0-9%
ORD-100395,2023-01-01,Customer_48,customer395@example.com,0000000000,Abuja,Jiji,Books,Ican Study Pack,3669.15,2,15,6237.56,Pay On Delivery,56.0,Male,Premium,4.0,12.0,False,INVALID,6237.555,2023,1,January,Q1,56-65,False,15-19%
ORD-100396,2023-01-01,Customer_96,customer396@example.com,8019635265.0,Abuja,Konga,Beauty,Dark & Lovely Relaxer,22790.57,1,0,22790.57,Ussd,32.0,Female,Vip,1.0,1.0,False,INVALID,22790.57,2023,1,January,Q1,26-35,False,No Discount
ORD-100397,2023-01-01,Customer_37,customer397@example.com,8094853613.0,Imo,Whatsapp Commerce,Phones & Tablets,Xiaomi Redmi Note 13,35856.89,4,15,121913.43,Pos,39.0,Female,Premium,3.0,13.0,True,INVALID,121913.42599999999,2023,1,January,Q1,36-45,True,15-19%
ORD-100398,2023-01-01,Customer_74,customer398@example.com,8038157769.0,Kaduna,Jumia,Beauty,Maybelline Mascara,14259.6,3,0,42778.8,Card,36.0,Male,Regular,2.0,8.0,False,INVALID,42778.8,2023,1,January,Q1,36-45,False,No Discount
ORD-100399,2024-01-05,Customer_49,notanemail,8095517768.0,Delta,Flutterwave Store,Electronics,Lg Air Conditioner,268472.99,5,0,1342364.95,Pay On Delivery,54.0,Female,Vip,3.0,2.0,False,INVALID,1342364.95,2024,1,January,Q1,46-55,True,No Discount
ORD-100400,2024-02-05,Customer_48,customer400@example.com,8085162689.0,Lagos,Jumia,Beauty,Mac Foundation,7060.26,1,20,5648.21,Pay On Delivery,56.0,Female,Premium,3.0,12.0,False,INVALID,5648.2080000000005,2024,2,February,Q1,56-65,False,20%+
ORD-100401,2024-03-05,Customer_73,customer401@example.com,8055884487.0,Abuja,Jumia,Books,Jamb Cbt Practice Book,3285.83,1,5,3121.54,Ussd,54.0,Female,Vip,3.0,10.0,False,INVALID,3121.5384999999997,2024,3,March,Q1,46-55,False,0-9%
ORD-100402,2024-04-05,Customer_88,customer402@example.com,8052677062.0,Lagos,Whatsapp Commerce,Groceries,Titus Sardine 50Pcs,1130.74,2,5,2148.41,Pos,28.0,Female,Premium,1.0,5.0,True,INVALID,2148.406,2024,4,April,Q2,26-35,False,0-9%
